"SoundID","acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","clock_backend","color_backend","compensation","coordinates","correct","correct_new_touch_response","count_delay_1","count_experiment","count_logger","count_new_OMMConditioner","count_new_loop","count_new_repeat_cycle","count_new_touch_response","count_sound","count_start_button","count_trial_sequence","cursor_roi","cursor_x","cursor_y","datetime","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_new_loop","logfile","mouse_backend","opensesame_codename","opensesame_version","repeat_cycle","response","response_new_touch_response","response_time","response_time_new_touch_response","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","time_delay_1","time_experiment","time_logger","time_new_OMMConditioner","time_new_loop","time_new_repeat_cycle","time_new_touch_response","time_sound","time_start_button","time_trial_sequence","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"123","39.285714285714285","39.285714285714285","2829082.035714286","2829082.035714286","black","no","legacy","legacy","legacy","0","relative","1","1","27","0","27","NA","0","27","27","27","27","27","undefined","58","27","Mon Jul 26 09:56:17 2021","A basic match-to-sample task","yes","BackgroundTask3.osexp","C:/Users/covop/OneDrive/Documents/GitHub/OMM","no","mono","no","18","no","white","no","yes","768","legacy","27","27","C:/Users/covop/OneDrive/Documents/GitHub/OMM/subject-0.csv","legacy","Lentiform Loewenfeld","3.3.9","0","11","11","10502","10502","2","legacy","1024","2","48000","-16","experiment","0","even","79253322","895","79254822","79251319","898","NA","79240816","79253321","79240816","79240815","OMM Match to sample","11","79214297","28","yes","1024"
"147","37.93103448275862","37.93103448275862","2732564.4482758623","2732564.4482758623","black","no","legacy","legacy","legacy","0","relative","0","0","28","0","28","NA","0","28","28","28","28","28","undefined","443","-210","Mon Jul 26 09:56:17 2021","A basic match-to-sample task","yes","BackgroundTask3.osexp","C:/Users/covop/OneDrive/Documents/GitHub/OMM","no","mono","no","18","no","white","no","yes","768","legacy","28","28","C:/Users/covop/OneDrive/Documents/GitHub/OMM/subject-0.csv","legacy","Lentiform Loewenfeld","3.3.9","0","4","4","30072","30072","2","legacy","1024","2","48000","-16","experiment","0","even","79253322","895","79284935","79251319","898","NA","79254862","79253321","79254862","79254860","OMM Match to sample","11","79244369","29","yes","1024"
"137","36.666666666666664","36.666666666666664","2642334.2","2642334.2","black","no","legacy","legacy","legacy","0","relative","0","0","29","0","29","NA","0","29","29","29","29","29","undefined","-229","-193","Mon Jul 26 09:56:17 2021","A basic match-to-sample task","yes","BackgroundTask3.osexp","C:/Users/covop/OneDrive/Documents/GitHub/OMM","no","mono","no","18","no","white","no","yes","768","legacy","29","29","C:/Users/covop/OneDrive/Documents/GitHub/OMM/subject-0.csv","legacy","Lentiform Loewenfeld","3.3.9","0","2","2","25657","25657","2","legacy","1024","2","48000","-16","experiment","0","even","79253322","895","79310626","79251319","898","NA","79284969","79253321","79284969","79284968","OMM Match to sample","11","79270026","30","yes","1024"
"106","35.483870967741936","35.483870967741936","2557108.0967741935","2557108.0967741935","black","no","legacy","legacy","legacy","0","relative","0","0","30","0","30","NA","0","30","30","30","30","30","undefined","-229","-193","Mon Jul 26 09:56:17 2021","A basic match-to-sample task","yes","BackgroundTask3.osexp","C:/Users/covop/OneDrive/Documents/GitHub/OMM","no","mono","no","18","no","white","no","yes","768","legacy","30","30","C:/Users/covop/OneDrive/Documents/GitHub/OMM/subject-0.csv","legacy","Lentiform Loewenfeld","3.3.9","0","2","2","325","325","2","legacy","1024","2","48000","-16","experiment","0","even","79253322","895","79310987","79251319","898","NA","79310661","79253321","79310660","79310659","OMM Match to sample","11","79270351","31","yes","1024"
"140","34.375","34.375","2477500.5","2477500.5","black","no","legacy","legacy","legacy","0","relative","0","0","31","0","31","NA","0","31","31","31","31","31","undefined","-241","-270","Mon Jul 26 09:56:17 2021","A basic match-to-sample task","yes","BackgroundTask3.osexp","C:/Users/covop/OneDrive/Documents/GitHub/OMM","no","mono","no","18","no","white","no","yes","768","legacy","31","31","C:/Users/covop/OneDrive/Documents/GitHub/OMM/subject-0.csv","legacy","Lentiform Loewenfeld","3.3.9","0","2","2","9665","9665","2","legacy","1024","2","48000","-16","experiment","0","even","79253322","895","79320687","79251319","898","NA","79311021","79253321","79311021","79311020","OMM Match to sample","11","79280016","32","yes","1024"
"145","33.333333333333336","33.333333333333336","2412253.6666666665","2412253.6666666665","black","no","legacy","legacy","legacy","0","relative","0","0","32","0","32","NA","0","32","32","32","32","32","undefined","-396","-270","Mon Jul 26 09:56:17 2021","A basic match-to-sample task","yes","BackgroundTask3.osexp","C:/Users/covop/OneDrive/Documents/GitHub/OMM","no","mono","no","18","no","white","no","yes","768","legacy","32","32","C:/Users/covop/OneDrive/Documents/GitHub/OMM/subject-0.csv","legacy","Lentiform Loewenfeld","3.3.9","0","1","1","324355","324355","2","legacy","1024","2","48000","-16","experiment","0","even","79253322","895","79645078","79251319","898","NA","79320722","79253321","79320722","79320721","OMM Match to sample","11","79604371","33","yes","1024"
"110","32.35294117647059","32.35294117647059","4972011.44117647","4972011.44117647","black","no","legacy","legacy","legacy","0","relative","0","0","33","0","33","NA","0","33","33","33","33","33","undefined","418","65","Mon Jul 26 09:56:17 2021","A basic match-to-sample task","yes","BackgroundTask3.osexp","C:/Users/covop/OneDrive/Documents/GitHub/OMM","no","mono","no","18","no","white","no","yes","768","legacy","33","33","C:/Users/covop/OneDrive/Documents/GitHub/OMM/subject-0.csv","legacy","Lentiform Loewenfeld","3.3.9","0","12","12","89444018","89444018","2","legacy","1024","2","48000","-16","experiment","0","even","79253322","895","169089134","79251319","898","NA","79645115","79253321","79645115","79645114","OMM Match to sample","11","169048389","34","yes","1024"
"137","31.428571428571427","31.428571428571427","4830153.714285715","4830153.714285715","black","no","legacy","legacy","legacy","0","relative","0","0","34","0","34","NA","0","34","34","34","34","34","undefined","-135","-236","Mon Jul 26 09:56:17 2021","A basic match-to-sample task","yes","BackgroundTask3.osexp","C:/Users/covop/OneDrive/Documents/GitHub/OMM","no","mono","no","18","no","white","no","yes","768","legacy","34","34","C:/Users/covop/OneDrive/Documents/GitHub/OMM/subject-0.csv","legacy","Lentiform Loewenfeld","3.3.9","0","2","2","6991","6991","2","legacy","1024","2","48000","-16","experiment","0","even","79253322","895","169096177","79251319","898","NA","169089185","79253321","169089185","169089183","OMM Match to sample","11","169055380","35","yes","1024"
"101","30.555555555555557","30.555555555555557","4697400.805555556","4697400.805555556","black","no","legacy","legacy","legacy","0","relative","0","0","35","0","35","NA","0","35","35","35","35","35","undefined","400","-334","Mon Jul 26 09:56:17 2021","A basic match-to-sample task","yes","BackgroundTask3.osexp","C:/Users/covop/OneDrive/Documents/GitHub/OMM","no","mono","no","18","no","white","no","yes","768","legacy","35","35","C:/Users/covop/OneDrive/Documents/GitHub/OMM/subject-0.csv","legacy","Lentiform Loewenfeld","3.3.9","0","4","4","51049","51049","2","legacy","1024","2","48000","-16","experiment","0","even","79253322","895","169147261","79251319","898","NA","169096211","79253321","169096211","169096210","OMM Match to sample","11","169106429","36","yes","1024"
"128","32.432432432432435","32.432432432432435","4596939.486486486","4596939.486486486","black","no","legacy","legacy","legacy","0","relative","1","1","36","0","36","NA","0","36","36","36","36","36","undefined","-191","-123","Mon Jul 26 09:56:17 2021","A basic match-to-sample task","yes","BackgroundTask3.osexp","C:/Users/covop/OneDrive/Documents/GitHub/OMM","no","mono","no","18","no","white","no","yes","768","legacy","36","36","C:/Users/covop/OneDrive/Documents/GitHub/OMM/subject-0.csv","legacy","Lentiform Loewenfeld","3.3.9","0","6","6","980332","980332","2","legacy","1024","2","48000","-16","experiment","0","even","170129638","895","170131138","170127635","898","NA","169147302","170129636","169147302","169147301","OMM Match to sample","12","170086761","37","yes","1024"
"102","34.21052631578947","34.21052631578947","4476287.605263158","4476287.605263158","black","no","legacy","legacy","legacy","0","relative","1","1","37","0","37","NA","0","37","37","37","37","37","undefined","135","-36","Mon Jul 26 09:56:17 2021","A basic match-to-sample task","yes","BackgroundTask3.osexp","C:/Users/covop/OneDrive/Documents/GitHub/OMM","no","mono","no","18","no","white","no","yes","768","legacy","37","37","C:/Users/covop/OneDrive/Documents/GitHub/OMM/subject-0.csv","legacy","Lentiform Loewenfeld","3.3.9","0","7","7","12168","12168","2","legacy","1024","2","48000","-16","experiment","0","even","170145353","895","170146853","170143352","898","NA","170131183","170145352","170131183","170131182","OMM Match to sample","13","170098929","38","yes","1024"
"123","33.333333333333336","33.333333333333336","4362165.717948718","4362165.717948718","black","no","legacy","legacy","legacy","0","relative","0","0","38","0","38","NA","0","38","38","38","38","38","undefined","71","-257","Mon Jul 26 09:56:17 2021","A basic match-to-sample task","yes","BackgroundTask3.osexp","C:/Users/covop/OneDrive/Documents/GitHub/OMM","no","mono","no","18","no","white","no","yes","768","legacy","38","38","C:/Users/covop/OneDrive/Documents/GitHub/OMM/subject-0.csv","legacy","Lentiform Loewenfeld","3.3.9","0","3","3","25534","25534","2","legacy","1024","2","48000","-16","experiment","0","even","170145353","895","170172435","170143352","898","NA","170146901","170145352","170146901","170146899","OMM Match to sample","13","170124463","39","yes","1024"
"127","32.5","32.5","4253189.45","4253189.45","black","no","legacy","legacy","legacy","0","relative","0","0","39","0","39","NA","0","39","39","39","39","39","undefined","-30","-253","Mon Jul 26 09:56:17 2021","A basic match-to-sample task","yes","BackgroundTask3.osexp","C:/Users/covop/OneDrive/Documents/GitHub/OMM","no","mono","no","18","no","white","no","yes","768","legacy","39","39","C:/Users/covop/OneDrive/Documents/GitHub/OMM/subject-0.csv","legacy","Lentiform Loewenfeld","3.3.9","0","2","2","3115","3115","2","legacy","1024","2","48000","-16","experiment","0","even","170145353","895","170175588","170143352","898","NA","170172472","170145352","170172472","170172471","OMM Match to sample","13","170127578","40","yes","1024"
"137","31.70731707317073","31.70731707317073","4149499","4149499","black","no","legacy","legacy","legacy","0","relative","0","0","40","0","40","NA","0","40","40","40","40","40","undefined","79","-256","Mon Jul 26 09:56:17 2021","A basic match-to-sample task","yes","BackgroundTask3.osexp","C:/Users/covop/OneDrive/Documents/GitHub/OMM","no","mono","no","18","no","white","no","yes","768","legacy","40","40","C:/Users/covop/OneDrive/Documents/GitHub/OMM/subject-0.csv","legacy","Lentiform Loewenfeld","3.3.9","0","3","3","1881","1881","2","legacy","1024","2","48000","-16","experiment","0","even","170145353","895","170177500","170143352","898","NA","170175618","170145352","170175618","170175616","OMM Match to sample","13","170129459","41","yes","1024"
"127","33.333333333333336","33.333333333333336","4050747.6904761903","4050747.6904761903","black","no","legacy","legacy","legacy","0","relative","1","1","41","0","41","NA","0","41","41","41","41","41","undefined","-186","-52","Mon Jul 26 09:56:17 2021","A basic match-to-sample task","yes","BackgroundTask3.osexp","C:/Users/covop/OneDrive/Documents/GitHub/OMM","no","mono","no","18","no","white","no","yes","768","legacy","41","41","C:/Users/covop/OneDrive/Documents/GitHub/OMM/subject-0.csv","legacy","Lentiform Loewenfeld","3.3.9","0","6","6","1944","1944","2","legacy","1024","2","48000","-16","experiment","0","even","170181485","895","170182985","170179483","898","NA","170177539","170181484","170177539","170177537","OMM Match to sample","14","170131403","42","yes","1024"
"148","34.883720930232556","34.883720930232556","3956598.3255813955","3956598.3255813955","black","no","legacy","legacy","legacy","0","relative","1","1","42","0","42","NA","0","42","42","42","42","42","undefined","54","-32","Mon Jul 26 09:56:17 2021","A basic match-to-sample task","yes","BackgroundTask3.osexp","C:/Users/covop/OneDrive/Documents/GitHub/OMM","no","mono","no","18","no","white","no","yes","768","legacy","42","42","C:/Users/covop/OneDrive/Documents/GitHub/OMM/subject-0.csv","legacy","Lentiform Loewenfeld","3.3.9","0","7","7","2325","2325","2","legacy","1024","2","48000","-16","experiment","0","even","170187349","895","170188849","170185347","898","NA","170183021","170187348","170183021","170183019","OMM Match to sample","15","170133728","43","yes","1024"
"117","36.36363636363637","36.36363636363637","3866832.8181818184","3866832.8181818184","black","no","legacy","legacy","legacy","0","relative","1","1","43","0","43","NA","0","43","43","43","43","43","undefined","-211","-171","Mon Jul 26 09:56:17 2021","A basic match-to-sample task","yes","BackgroundTask3.osexp","C:/Users/covop/OneDrive/Documents/GitHub/OMM","no","mono","no","18","no","white","no","yes","768","legacy","43","43","C:/Users/covop/OneDrive/Documents/GitHub/OMM/subject-0.csv","legacy","Lentiform Loewenfeld","3.3.9","0","6","6","6916","6916","2","legacy","1024","2","48000","-16","experiment","0","even","170197810","895","170199310","170195808","898","NA","170188891","170197809","170188891","170188890","OMM Match to sample","16","170140644","44","yes","1024"
"119","35.55555555555556","35.55555555555556","3781122.6222222224","3781122.6222222224","black","no","legacy","legacy","legacy","0","relative","0","0","44","0","44","NA","0","44","44","44","44","44","undefined","-177","-270","Mon Jul 26 09:56:17 2021","A basic match-to-sample task","yes","BackgroundTask3.osexp","C:/Users/covop/OneDrive/Documents/GitHub/OMM","no","mono","no","18","no","white","no","yes","768","legacy","44","44","C:/Users/covop/OneDrive/Documents/GitHub/OMM/subject-0.csv","legacy","Lentiform Loewenfeld","3.3.9","0","2","2","9874","9874","2","legacy","1024","2","48000","-16","experiment","0","even","170197810","895","170209227","170195808","898","NA","170199352","170197809","170199352","170199350","OMM Match to sample","16","170150518","45","yes","1024"
"122","34.78260869565217","34.78260869565217","3698985.1086956523","3698985.1086956523","black","no","legacy","legacy","legacy","0","relative","0","0","45","0","45","NA","0","45","45","45","45","45","undefined","-181","-270","Mon Jul 26 09:56:17 2021","A basic match-to-sample task","yes","BackgroundTask3.osexp","C:/Users/covop/OneDrive/Documents/GitHub/OMM","no","mono","no","18","no","white","no","yes","768","legacy","45","45","C:/Users/covop/OneDrive/Documents/GitHub/OMM/subject-0.csv","legacy","Lentiform Loewenfeld","3.3.9","0","2","2","2797","2797","2","legacy","1024","2","48000","-16","experiment","0","even","170197810","895","170212059","170195808","898","NA","170209262","170197809","170209262","170209261","OMM Match to sample","16","170153315","46","yes","1024"
"124","36.170212765957444","36.170212765957444","3620353.085106383","3620353.085106383","black","no","legacy","legacy","legacy","0","relative","1","1","46","0","46","NA","0","46","46","46","46","46","undefined","-229","-37","Mon Jul 26 09:56:17 2021","A basic match-to-sample task","yes","BackgroundTask3.osexp","C:/Users/covop/OneDrive/Documents/GitHub/OMM","no","mono","no","18","no","white","no","yes","768","legacy","46","46","C:/Users/covop/OneDrive/Documents/GitHub/OMM/subject-0.csv","legacy","Lentiform Loewenfeld","3.3.9","0","6","6","3280","3280","2","legacy","1024","2","48000","-16","experiment","0","even","170217385","895","170218885","170215383","898","NA","170212102","170217384","170212102","170212101","OMM Match to sample","17","170156595","47","yes","1024"
"140","35.416666666666664","35.416666666666664","3545433.8333333335","3545433.8333333335","black","no","legacy","legacy","legacy","0","relative","0","0","47","0","47","NA","0","47","47","47","47","47","undefined","-392","-146","Mon Jul 26 09:56:17 2021","A basic match-to-sample task","yes","BackgroundTask3.osexp","C:/Users/covop/OneDrive/Documents/GitHub/OMM","no","mono","no","18","no","white","no","yes","768","legacy","47","47","C:/Users/covop/OneDrive/Documents/GitHub/OMM/subject-0.csv","legacy","Lentiform Loewenfeld","3.3.9","0","5","5","24229","24229","2","legacy","1024","2","48000","-16","experiment","0","even","170217385","895","170243159","170215383","898","NA","170218929","170217384","170218929","170218927","OMM Match to sample","17","170180824","48","yes","1024"
"118","34.69387755102041","34.69387755102041","3473130.93877551","3473130.93877551","black","no","legacy","legacy","legacy","0","relative","0","0","48","0","48","NA","0","48","48","48","48","48","undefined","-393","40","Mon Jul 26 09:56:17 2021","A basic match-to-sample task","yes","BackgroundTask3.osexp","C:/Users/covop/OneDrive/Documents/GitHub/OMM","no","mono","no","18","no","white","no","yes","768","legacy","48","48","C:/Users/covop/OneDrive/Documents/GitHub/OMM/subject-0.csv","legacy","Lentiform Loewenfeld","3.3.9","0","9","9","2592","2592","2","legacy","1024","2","48000","-16","experiment","0","even","170217385","895","170245788","170215383","898","NA","170243195","170217384","170243195","170243193","OMM Match to sample","17","170183416","49","yes","1024"
"122","34","34","3403799.62","3403799.62","black","no","legacy","legacy","legacy","0","relative","0","0","49","0","49","NA","0","49","49","49","49","49","undefined","430","325","Mon Jul 26 09:56:17 2021","A basic match-to-sample task","yes","BackgroundTask3.osexp","C:/Users/covop/OneDrive/Documents/GitHub/OMM","no","mono","no","18","no","white","no","yes","768","legacy","49","49","C:/Users/covop/OneDrive/Documents/GitHub/OMM/subject-0.csv","legacy","Lentiform Loewenfeld","3.3.9","0","16","16","6565","6565","2","legacy","1024","2","48000","-16","experiment","0","even","170217385","895","170252383","170215383","898","NA","170245818","170217384","170245818","170245816","OMM Match to sample","17","170189981","50","yes","1024"
"123","33.333333333333336","33.333333333333336","3345008.431372549","3345008.431372549","black","no","legacy","legacy","legacy","0","relative","0","0","50","0","50","NA","0","50","50","50","50","50","undefined","-443","-6","Mon Jul 26 09:56:17 2021","A basic match-to-sample task","yes","BackgroundTask3.osexp","C:/Users/covop/OneDrive/Documents/GitHub/OMM","no","mono","no","18","no","white","no","yes","768","legacy","50","50","C:/Users/covop/OneDrive/Documents/GitHub/OMM/subject-0.csv","legacy","Lentiform Loewenfeld","3.3.9","0","5","5","405449","405449","2","legacy","1024","2","48000","-16","experiment","0","even","170217385","895","170657863","170215383","898","NA","170252413","170217384","170252413","170252412","OMM Match to sample","17","170595430","51","yes","1024"
"111","32.69230769230769","32.69230769230769","4874631.865384615","4874631.865384615","black","no","legacy","legacy","legacy","0","relative","0","0","51","0","51","NA","0","51","51","51","51","51","undefined","310","147","Mon Jul 26 09:56:17 2021","A basic match-to-sample task","yes","BackgroundTask3.osexp","C:/Users/covop/OneDrive/Documents/GitHub/OMM","no","mono","no","18","no","white","no","yes","768","legacy","51","51","C:/Users/covop/OneDrive/Documents/GitHub/OMM/subject-0.csv","legacy","Lentiform Loewenfeld","3.3.9","0","12","12","82885427","82885427","2","legacy","1024","2","48000","-16","experiment","0","even","170217385","895","253543332","170215383","898","NA","170657904","170217384","170657904","170657902","OMM Match to sample","17","253480857","52","yes","1024"
"109","33.9622641509434","33.9622641509434","4964150.433962264","4964150.433962264","black","no","legacy","legacy","legacy","0","relative","1","1","52","0","52","NA","0","52","52","52","52","52","undefined","-59","-8","Mon Jul 26 09:56:17 2021","A basic match-to-sample task","yes","BackgroundTask3.osexp","C:/Users/covop/OneDrive/Documents/GitHub/OMM","no","mono","no","18","no","white","no","yes","768","legacy","52","52","C:/Users/covop/OneDrive/Documents/GitHub/OMM/subject-0.csv","legacy","Lentiform Loewenfeld","3.3.9","0","6","6","9619116","9619116","2","legacy","1024","2","48000","-16","experiment","0","even","263164492","895","263165992","263162490","898","NA","253543373","263164490","253543373","253543371","OMM Match to sample","18","263099973","53","yes","1024"
"105","35.18518518518518","35.18518518518518","6412219.833333333","6412219.833333333","black","no","legacy","legacy","legacy","0","relative","1","1","53","0","53","NA","0","53","53","53","53","53","undefined","-73","23","Mon Jul 26 09:56:17 2021","A basic match-to-sample task","yes","BackgroundTask3.osexp","C:/Users/covop/OneDrive/Documents/GitHub/OMM","no","mono","no","18","no","white","no","yes","768","legacy","53","53","C:/Users/covop/OneDrive/Documents/GitHub/OMM/subject-0.csv","legacy","Lentiform Loewenfeld","3.3.9","0","10","10","83159898","83159898","2","legacy","1024","2","48000","-16","experiment","0","even","346327934","895","346329434","346325932","898","NA","263166033","346327932","263166033","263166031","OMM Match to sample","19","346259871","54","yes","1024"
"129","34.54545454545455","34.54545454545455","12478310.672727272","12478310.672727272","black","no","legacy","legacy","legacy","0","relative","0","0","54","0","54","NA","0","54","54","54","54","54","undefined","273","193","Mon Jul 26 09:56:17 2021","A basic match-to-sample task","yes","BackgroundTask3.osexp","C:/Users/covop/OneDrive/Documents/GitHub/OMM","no","mono","no","18","no","white","no","yes","768","legacy","54","54","C:/Users/covop/OneDrive/Documents/GitHub/OMM/subject-0.csv","legacy","Lentiform Loewenfeld","3.3.9","0","16","16","340047216","340047216","2","legacy","1024","2","48000","-16","experiment","0","even","346327934","895","686376688","346325932","898","NA","346329471","346327932","346329471","346329469","OMM Match to sample","19","686307087","55","yes","1024"
